file_id,filename,file_size,file_type,user_priority,time_sensitive,network_condition,chunk_size,upload_time,optimal_priority,success,actual_speed,transfer_time,error_count,retry_count,wait_time,context_tags,hour_of_day,day_of_week,file_extension
file_000754,screenshot.bmp,177932,image,1,normal,excellent,177932,2025-10-19T04:22:49.378918,43.199999999999996,True,62770938.82795833,0.0028803236634294114,0,0,44.320022323459526,,4,6,.bmp
file_000755,data_export_249.zip,5512612,archive,5,urgent,good,5512612,2025-10-29T16:16:49.379112,43.11999999999999,True,15648926.52911939,0.3225090400698044,0,0,266.6737159452665,"high_priority,time_critical",16,2,.zip
file_000756,music_v8.wav,103597,audio,3,flexible,fair,103597,2025-11-05T11:08:49.379363,48.0,True,12380821.336818524,0.00881146865520397,0,0,3.525152459293268,,11,2,.wav
file_000757,package_568.gz,7123,archive,5,normal,poor,7123,2025-10-24T16:56:49.379574,43.67999999999999,True,1573272.9981553082,0.004452589944269951,0,0,286.812637844911,high_priority,16,4,.gz
file_000758,bundle.gz,183031018,archive,4,urgent,poor,2097152,2025-10-17T08:17:49.379783,21.167999999999996,True,2065134.6875370182,86.68134832643109,0,0,215.5678757092264,time_critical,8,4,.gz
file_000759,program_656_v5.java,13523,code,4,normal,poor,13523,2025-11-12T17:32:49.379988,140.4,True,2217882.2553278063,0.00665061612536459,0,0,3.6415366393738102,,17,2,.java
file_000760,contract.odt,35117866,document,2,flexible,critical,4194304,2025-11-02T23:11:49.380185,35.839999999999996,True,493348.86577221204,67.93490067490403,0,0,180.6513203516668,,23,6,.odt
file_000761,training.flv,7738983,video,2,flexible,fair,7738983,2025-10-25T12:54:49.380497,21.120000000000005,True,8276526.464536185,0.934556568573984,0,0,246.3723391983621,,12,5,.flv
file_000762,document.doc,392453,document,1,normal,excellent,392453,2025-10-29T02:22:49.380704,57.599999999999994,True,51460311.33812173,0.007388360751082761,0,0,210.24084394462585,,2,2,.doc
file_000763,demo_v7.webm,13345529,video,2,normal,good,13345529,2025-11-11T06:39:49.380901,24.0,True,16432561.970407812,0.7329744739343909,0,0,274.91351177213227,,6,1,.webm
file_000764,presentation.txt,18261301,document,5,urgent,excellent,16777216,2025-11-07T09:19:49.381099,156.79999999999998,True,53069199.24820041,0.3531917861282633,0,0,43.74424907742183,"high_priority,time_critical",9,4,.txt
file_000765,graphic_485_v9.jpg,10764253,image,1,flexible,critical,8388608,2025-10-30T18:23:49.381360,20.16,True,391148.0116536953,30.119596101091044,0,0,81.21265491671139,,18,3,.jpg
file_000766,file_384_v8.dat,4369,other,5,urgent,critical,4369,2025-10-25T02:22:49.381565,122.30399999999999,False,440407.57327014965,0.02865707743729036,4,4,148.11798587480345,"high_priority,time_critical",2,5,.dat
file_000767,tutorial.mp4,1434955,video,1,normal,poor,1434955,2025-10-20T01:32:49.381770,25.740000000000002,True,1348694.6569845728,0.9895398395278409,0,0,74.38398231373118,,1,0,.mp4
file_000768,music.aac,174439,audio,5,normal,good,174439,2025-10-19T20:24:49.381965,84.0,True,19197748.25301619,0.009138475608445665,0,0,39.307847633999074,high_priority,20,6,.aac
file_000769,document.doc,5156,document,1,flexible,fair,5156,2025-10-24T22:44:49.382152,46.08,True,9821579.504057083,0.0005227507561311655,0,0,154.64274072422668,,22,4,.doc
file_000770,contract_837.doc,1445,document,4,normal,excellent,1445,2025-11-08T18:34:49.382340,115.19999999999999,True,65363249.06147409,2.2272188622571836e-05,0,0,285.64782309950994,,18,5,.doc
file_000771,website_600.java,18491,code,5,urgent,excellent,18491,2025-10-27T10:58:49.382610,176.39999999999998,True,41727208.548083834,0.00040969280848062773,0,0,283.91338290487215,"high_priority,time_critical",10,0,.java
file_000772,voicemail.aac,743345,audio,4,urgent,poor,743345,2025-11-10T16:33:49.382853,131.04,False,1426222.7543019387,0.7957497958672137,3,3,95.1530068733289,time_critical,16,0,.aac
file_000773,presentation_712.mov,1058699,video,5,urgent,critical,1058699,2025-10-23T05:37:49.383060,84.08399999999999,True,450192.947945522,2.4771036270939932,0,0,151.6073209880856,"high_priority,time_critical",5,3,.mov
file_000774,bundle.zip,63277,archive,5,normal,good,63277,2025-10-20T03:39:49.383297,33.599999999999994,True,14954551.549694868,0.004447839268714855,0,0,28.18996294292858,high_priority,3,0,.zip
file_000775,training_20250222.webm,11476882,video,5,normal,critical,1048576,2025-11-07T04:58:49.383536,29.4,True,531638.7568360864,22.361717220506424,0,0,82.2201639289654,high_priority,4,4,.webm
file_000776,specification.odt,220459,document,5,urgent,excellent,220459,2025-10-19T07:32:49.383735,188.15999999999997,True,52454691.94318935,0.004110487811891855,0,0,66.78055575635324,"high_priority,time_critical",7,6,.odt
file_000777,presentation.mov,8207441,video,2,background,fair,8207441,2025-11-15T16:06:49.383928,13.200000000000001,True,6492988.462826601,1.31413590029983,0,0,48.25387680430763,,16,5,.mov
file_000778,deadline_urgent.doc,2460,emergency,4,immediate,fair,2460,2025-11-04T05:56:49.384127,200.0,True,12407801.673270764,0.0002010226632774382,0,0,77.77921683456309,"critical,deadline,time_critical",5,1,.doc
file_000779,video_v3.webm,13053661,video,4,urgent,poor,4194304,2025-10-18T03:57:49.384328,35.279999999999994,True,1226189.5310122431,9.870990294105331,0,0,244.6151388068223,time_critical,3,5,.webm
file_000780,summary.doc,297750,document,3,normal,good,297750,2025-10-26T03:33:49.384520,96.0,True,26596036.89187179,0.011444666052945607,0,0,157.28666269460578,,3,6,.doc
file_000781,banner.gif,12599526,image,1,background,excellent,2097152,2025-11-05T14:30:49.384708,18.0,True,58383873.72952455,0.22502964069879675,0,0,76.24174854073433,,14,2,.gif
file_000782,function.java,41085,code,5,normal,good,41085,2025-10-17T23:59:49.384892,125.99999999999999,True,26621267.453173928,0.0015604751912020323,0,0,76.0239200254521,high_priority,23,4,.java
file_000783,program.html,7937151,code,4,urgent,poor,4194304,2025-10-31T07:36:49.385078,180.18,True,2506448.5894541196,3.1796030845099197,0,0,102.33618132893173,time_critical,7,4,.html
file_000784,video.flv,335835655,video,1,normal,good,2097152,2025-11-10T11:04:49.385305,16.2,True,14263920.250092944,24.83639318105206,0,0,61.43903484870291,,11,0,.flv
file_000785,package.zip,51118453,archive,3,normal,fair,16777216,2025-10-21T15:33:49.385508,20.0,True,7884619.42512782,6.581831781180464,0,0,293.2789072849668,,15,1,.zip
file_000786,music.ogg,13394776,audio,5,urgent,fair,8388608,2025-11-03T12:08:49.385698,98.0,True,9255296.533070665,1.3565304733969519,0,0,42.54515295102512,"high_priority,time_critical",12,0,.ogg
file_000787,critical_analysis_v2.pdf,6773096,emergency,4,immediate,excellent,6773096,2025-10-30T00:07:49.385902,200.0,True,70946803.90371585,0.09748514337308609,0,0,3.7613928085958426,"critical,deadline,time_critical",0,3,.pdf
file_000788,tutorial.avi,1874446,video,5,urgent,poor,1874446,2025-10-31T10:26:49.386099,84.08399999999999,True,1920227.2477607147,0.9706805137803223,0,0,149.0852719593828,"high_priority,time_critical",10,4,.avi
file_000789,source_393.html,233953,code,3,normal,fair,233953,2025-11-11T03:31:49.386304,90.0,True,8235654.460051476,0.026295124053868867,0,0,65.66722216866307,,3,1,.html
file_000790,guide.doc,31350794,document,4,normal,critical,1048576,2025-11-05T04:59:49.386576,67.19999999999999,True,460241.1565439388,66.08719283397669,0,0,135.05652761477882,,4,2,.doc
file_000791,recording.flac,15286769,audio,2,normal,excellent,4194304,2025-10-19T02:27:49.386772,40.0,True,57914345.310864374,0.273557861112065,0,0,127.7356008790942,,2,6,.flac
file_000792,summary_20251104.odt,24841,document,1,normal,fair,24841,2025-10-18T17:38:49.386992,57.599999999999994,True,8680206.639764473,0.002679563666502797,0,0,61.75800160832669,,17,5,.odt
file_000793,api.js,607065,code,2,normal,good,607065,2025-11-15T18:02:49.387215,72.0,True,26003164.660484854,0.02105763596180488,0,0,36.25184783449139,,18,5,.js
file_000794,data_export_v1_20250317.gz,13510,archive,3,normal,critical,13510,2025-11-06T22:49:49.387504,31.200000000000003,False,558533.1379146914,0.04341782638474942,4,4,253.0578196107635,,22,3,.gz
file_000795,website_622_20241218.css,7574456,code,5,urgent,critical,7574456,2025-11-02T07:48:49.387748,200.0,True,513803.98311702046,14.46139312776107,0,0,214.8828208351718,"high_priority,time_critical",7,6,.css
file_000796,package.tar,900777349,archive,4,normal,critical,16777216,2025-11-10T08:22:49.388055,15.119999999999997,False,536185.754270152,2767.481841616774,3,3,263.6452973940074,,8,0,.tar
file_000797,project_files.zip,21456374,archive,5,normal,fair,8388608,2025-11-14T08:27:49.388332,28.0,True,10614858.98834525,2.0148555283266756,0,0,16.25886326959074,high_priority,8,4,.zip
file_000798,module_427_v2.py,4861,code,4,urgent,poor,4861,2025-10-20T23:32:49.388593,196.56,False,1993260.6847611303,0.006339287621483121,3,3,45.46958645988827,time_critical,23,0,.py
file_000799,document_170.docx,1514003,document,2,normal,excellent,1514003,2025-10-17T10:47:49.389023,70.4,True,70617769.34676133,0.021536576169055764,0,0,211.14431301423087,,10,4,.docx
file_000800,website.cpp,218898,code,4,urgent,excellent,218898,2025-10-25T10:02:49.389975,151.2,True,62736818.22761587,0.003724221513144851,0,0,271.865986911716,time_critical,10,5,.cpp
file_000801,module.py,769214,code,2,normal,critical,769214,2025-11-07T02:07:49.390244,93.60000000000001,False,431366.23896642524,4.937981262209581,2,2,74.5151416184744,,2,4,.py
file_000802,archive_455_v1.7z,12203,archive,5,urgent,good,12203,2025-11-14T17:29:49.390478,47.03999999999999,True,22753355.318765897,0.0005049156967275903,0,0,271.9985503511636,"high_priority,time_critical",17,4,.7z
file_000803,compressed.zip,92739,archive,4,urgent,good,92739,2025-11-11T13:49:49.390831,40.31999999999999,True,12984837.590881128,0.006863766845251495,0,0,175.59763401935467,time_critical,13,1,.zip
file_000804,screenshot_v5.png,983441,image,2,normal,poor,983441,2025-10-26T13:12:49.390968,74.88000000000001,False,1879596.5987456404,1.4731265534265234,2,2,123.84399921600314,,13,6,.png
file_000805,source.css,393599,code,5,urgent,good,393599,2025-11-10T10:29:49.391070,176.39999999999998,True,19590161.11724446,0.018602469420867768,0,0,271.3664078885969,"high_priority,time_critical",10,0,.css
file_000806,recording_297.aac,9495373,audio,5,urgent,critical,8388608,2025-11-15T09:56:49.391213,140.14000000000001,False,374550.69578257255,44.52906922137812,2,2,31.599625876181527,"high_priority,time_critical",9,5,.aac
file_000807,data_export_230.7z,1353,archive,5,urgent,good,1353,2025-10-25T19:00:49.391437,47.03999999999999,True,14955911.694953462,9.688187557470654e-05,0,0,251.32364838570328,"high_priority,time_critical",19,5,.7z
file_000808,urgent_document.doc,19539422,emergency,4,immediate,critical,1048576,2025-11-10T01:46:49.391665,151.2,False,698651.0659637237,73.43464248366482,4,4,162.10238362446773,"critical,deadline,time_critical",1,0,.doc
file_000809,backup_v8_20250616.gz,82164149,archive,3,normal,poor,1048576,2025-11-05T21:57:49.392152,14.0,True,1361861.3691630177,59.68479840020422,0,0,73.6260447500429,,21,2,.gz
file_000810,tutorial_106.avi,26906431,video,3,background,good,16777216,2025-10-23T19:57:49.392468,15.0,True,20523172.92667847,1.3465556665913323,0,0,36.50150079732006,,19,3,.avi
file_000811,bundle_v6.tar,29668,archive,2,normal,poor,29668,2025-11-12T01:15:49.392862,24.960000000000004,True,1781967.7066518643,0.01721651556231093,0,0,266.0322853521139,,1,2,.tar
file_000812,diagram.bmp,35110,image,4,urgent,critical,35110,2025-11-04T15:31:49.393115,157.248,True,385491.18634837255,0.08214413900683333,0,0,181.98310285178667,time_critical,15,1,.bmp
file_000813,report_651.txt,1589909,document,1,background,critical,1589909,2025-11-07T02:45:49.393354,34.32,True,463535.701049788,3.57524660448765,0,0,179.32380214129716,,2,4,.txt
file_000814,script.java,44741,code,1,flexible,fair,44741,2025-11-09T04:46:49.393570,43.2,False,12481583.462347804,0.006569312016084686,2,2,0.4378692029481157,,4,6,.java
file_000815,training_v2.flv,892537450,video,3,normal,poor,16777216,2025-10-30T20:49:49.393788,18.9,False,2015701.6413557783,847.3759201904704,2,2,249.340021250602,,20,3,.flv
file_000816,project_files.tar,18839,archive,4,normal,poor,18839,2025-11-14T04:38:49.393992,37.44,True,1885152.9324377484,0.01066831308123692,0,0,150.8304495829625,,4,4,.tar
file_000817,analysis.doc,2161,document,5,urgent,excellent,2161,2025-11-12T20:30:49.394198,188.15999999999997,True,42859783.53555919,5.532294997460324e-05,0,0,201.47041035798654,"high_priority,time_critical",20,2,.doc
file_000818,clip.flv,2825734,video,4,urgent,good,1048576,2025-10-23T09:12:49.394394,55.44,True,12566541.792038376,0.20660065664553445,0,0,7.580850149799357,time_critical,9,3,.flv
file_000819,specification.doc,2414,document,2,background,poor,2414,2025-11-10T08:37:49.394625,49.92000000000001,False,2717709.285186647,0.0018691612947405083,2,2,162.52544030792305,,8,0,.doc
file_000820,meeting.aac,125660001,audio,1,flexible,good,8388608,2025-11-08T06:46:49.394834,21.6,False,22346514.876570534,15.754684277656917,2,2,200.11311929475144,,6,5,.aac
file_000821,package.zip,459505,archive,5,normal,fair,459505,2025-11-01T21:38:49.395032,33.599999999999994,True,7482701.348632111,0.06459863310240309,0,0,217.130209495432,high_priority,21,5,.zip
file_000822,specification_927_v4.txt,32861,document,1,normal,critical,32861,2025-10-27T14:48:49.395231,74.88,False,621545.0332834733,0.11698363200464268,2,2,179.01072687028042,,14,0,.txt
file_000823,music.aac,9499111,audio,4,urgent,good,9499111,2025-10-29T13:49:49.395426,92.39999999999999,True,14044554.49404911,0.6638314614268007,0,0,81.80275652333015,time_critical,13,2,.aac
file_000824,video_786.mov,10929514,video,5,urgent,poor,8388608,2025-11-14T11:20:49.395620,41.16,True,1779893.2109425822,6.506230195066347,0,0,157.9695033784796,"high_priority,time_critical",11,4,.mov
file_000825,screenshot_122.gif,15057,image,1,normal,poor,15057,2025-10-25T00:08:49.395817,56.16,True,2050603.3941700873,0.007885689080581773,0,0,288.82482951817036,,0,5,.gif
file_000826,document.rtf,3694,document,3,normal,poor,3694,2025-10-21T17:09:49.396006,124.80000000000001,True,2763957.913641629,0.0012231500712486145,0,0,197.01748854540506,,17,1,.rtf
file_000827,function.css,147635,code,1,normal,fair,147635,2025-11-04T05:47:49.396193,54.0,True,13639509.164064286,0.01122836763217014,0,0,156.2506812514099,,5,1,.css
file_000828,summary_v5.pdf,2216,document,1,normal,fair,2216,2025-10-18T15:56:49.396384,57.599999999999994,True,11029897.814990241,0.0002126622299037218,0,0,60.225353389657066,,15,5,.pdf
file_000829,movie_20250221.mov,1177985,video,4,urgent,excellent,1177985,2025-10-23T03:31:49.396639,55.44,True,41003144.985347785,0.026440213807015684,0,0,184.09967966545423,time_critical,3,3,.mov
file_000830,archive.tar,45077837,archive,2,normal,good,16777216,2025-11-12T09:55:49.396848,16.0,True,14441095.650290728,3.2613428244224116,0,0,239.12037309197734,,9,2,.tar
file_000831,guide.rtf,5479585,document,1,normal,poor,5479585,2025-11-05T23:36:49.397040,68.64,True,2212660.7424170393,2.633621938071295,0,0,178.95458959241756,,23,2,.rtf
file_000832,report.odt,292859,document,1,normal,poor,292859,2025-11-10T11:46:49.397323,74.88,True,2484303.9128523306,0.1167932439211412,0,0,201.42923302008845,,11,0,.odt
file_000833,movie.avi,16745937,video,2,flexible,poor,1048576,2025-10-30T01:37:49.397522,13.440000000000001,True,2108607.064601225,8.707160234193472,0,0,295.5963271372994,,1,3,.avi
file_000834,backup_607.tar,4236,archive,3,normal,good,4236,2025-10-28T10:43:49.397725,24.0,True,18284063.55301001,0.00025095596576372287,0,0,212.06089985114406,,10,1,.tar
file_000835,clip_816.wmv,30260090,video,1,normal,excellent,4194304,2025-10-25T08:40:49.397923,18.0,True,39593321.356731474,0.7929190552186648,0,0,42.69548819878919,,8,5,.wmv
file_000836,image.jpg,51180952,image,1,background,good,16777216,2025-10-21T13:18:49.398116,18.0,True,18870181.904219616,2.7978607576820758,0,0,293.5945155309576,,13,1,.jpg
file_000837,guide_746.docx,1300280,document,2,flexible,fair,1300280,2025-11-10T08:41:49.398310,56.32000000000001,True,12002679.98053397,0.1118052282777821,0,0,207.77455924091544,,8,0,.docx
file_000838,podcast_988_v2.mp3,105505,audio,2,flexible,poor,105505,2025-11-06T01:41:49.398511,49.92000000000001,True,1528390.1443237236,0.07579243634334895,0,0,212.7411289728029,,1,3,.mp3
file_000839,summary.doc,216105,document,3,normal,good,216105,2025-10-23T11:41:49.398745,96.0,True,20056566.739131805,0.010575449278877458,0,0,48.57907050200151,,11,3,.doc
file_000840,call_v8.ogg,339422,audio,4,urgent,excellent,339422,2025-10-25T09:50:49.398949,100.8,True,56998855.981490076,0.005416018230071791,0,0,101.97977564178558,time_critical,9,5,.ogg
file_000841,presentation.doc,1903,document,5,urgent,critical,1903,2025-11-12T10:38:49.399144,200.0,True,644232.1169488363,0.002964211003405903,0,0,112.66030755820886,"high_priority,time_critical",10,2,.doc
file_000842,module_v4.java,3111696,code,3,normal,good,3111696,2025-10-23T10:14:49.399342,82.5,True,23701273.001825277,0.14322073211944295,0,0,103.7562254820238,,10,3,.java
file_000843,image_20251108.jpeg,70946,image,2,flexible,critical,70946,2025-11-14T21:32:49.399566,59.90400000000001,True,414687.3015953116,0.18607473174876876,0,0,272.4595435514333,,21,4,.jpeg
file_000844,video_208.avi,4279103,video,3,background,good,4279103,2025-11-13T03:15:49.399771,16.5,True,15832822.280888882,0.26885363500721515,0,0,96.49208843576751,,3,3,.avi
file_000845,contract_599.doc,3301457,document,4,normal,excellent,3301457,2025-11-05T20:13:49.399969,105.6,True,68487667.8275343,0.05052677411856982,0,0,185.22855346976525,,20,2,.doc
file_000846,analysis_20251001.rtf,46018,document,3,normal,critical,46018,2025-10-20T04:28:49.400182,124.80000000000001,False,680863.7113757724,0.10852110852486868,2,2,206.87870081201177,,4,0,.rtf
file_000847,compressed.tar,4681,archive,2,flexible,excellent,4681,2025-10-20T15:30:49.400377,15.360000000000003,True,38741966.02753171,0.00010966951257522687,0,0,78.6851141558045,,15,0,.tar
file_000848,summary_854.doc,165340,document,1,normal,critical,165340,2025-11-03T15:37:49.400591,74.88,False,658582.9237674054,0.4105468029522271,2,2,5.325394047387066,,15,0,.doc
file_000849,summary_231.pdf,83755,document,2,background,good,83755,2025-11-09T12:57:49.400815,38.400000000000006,True,18648947.85529994,0.004648172611751344,0,0,248.03319216942342,,12,6,.pdf
file_000850,movie_922_v4.webm,155810887,video,5,normal,poor,2097152,2025-11-09T22:55:49.401016,26.459999999999997,False,1573408.3291854602,281.47781060025625,4,4,71.07661961808185,high_priority,22,6,.webm
file_000851,source_code_970.tar,373537811,archive,2,background,good,2097152,2025-11-02T03:58:49.401226,7.2,True,16542058.084482225,24.205130813071754,0,0,187.83682472254242,,3,6,.tar
file_000852,logo.jpeg,27435,image,5,urgent,good,27435,2025-11-07T06:49:49.401417,141.11999999999998,True,27048854.845395997,0.0009835323205344651,0,0,132.22989427247842,"high_priority,time_critical",6,4,.jpeg
file_000853,picture_v5_20241118.jpeg,2734075,image,4,normal,fair,2097152,2025-11-14T18:04:49.401635,79.2,True,10052132.085019488,0.2758200328479176,0,0,38.36233477927122,,18,4,.jpeg
file_000854,specification_535.docx,10152725,document,5,normal,good,4194304,2025-10-31T07:34:49.401832,123.19999999999999,True,25979323.454587173,0.40548432031272863,0,0,104.65486600918766,high_priority,7,4,.docx
file_000855,backup_848_20251107.tar,551135204,archive,1,normal,excellent,8388608,2025-10-31T14:37:49.402757,10.799999999999999,True,34589787.372506306,15.0175562869964,0,0,23.112631395763906,,14,4,.tar
file_000856,image_100.tiff,510804,image,2,normal,fair,510804,2025-10-22T02:24:49.403099,57.6,True,10235088.070821024,0.049505035592640356,0,0,271.2757806360408,,2,2,.tiff
file_000857,banner.bmp,19781,image,1,background,good,19781,2025-11-04T10:32:49.403328,21.599999999999998,True,16193622.128503498,0.0012989652718623952,0,0,33.80179152423936,,10,1,.bmp
file_000858,photo_872.jpeg,641642,image,3,flexible,good,641642,2025-11-04T21:11:49.403538,57.6,False,19216711.02252211,0.06129487247167272,4,4,143.68843338963802,,21,1,.jpeg
file_000859,priority_memo.txt,1374,emergency,2,urgent,fair,1374,2025-11-09T08:57:49.403738,134.39999999999998,True,8826138.71262234,0.00016927272021578956,0,0,20.150400644720644,"critical,deadline,time_critical",8,6,.txt
file_000860,document.odt,1094,document,4,urgent,excellent,1094,2025-10-21T19:44:49.403932,161.27999999999997,True,50177743.60995868,2.3673316465584402e-05,0,0,210.1506075324482,time_critical,19,1,.odt
file_000861,critical_analysis.txt,6410,emergency,2,urgent,good,6410,2025-10-24T03:05:49.404915,134.39999999999998,True,20841075.45073424,0.0003036159973920418,0,0,127.39583807777537,"critical,deadline,time_critical",3,4,.txt
file_000862,demo.avi,1058687732,video,1,flexible,fair,8388608,2025-11-14T20:05:49.405160,12.96,True,9050293.89009182,118.66937381443184,0,0,114.3428220578533,,20,4,.avi
file_000863,voicemail_v5.aac,4379406,audio,5,normal,critical,1048576,2025-10-23T17:05:49.405367,100.10000000000001,False,623542.9594059989,11.1356585239604,4,4,99.85130611158036,high_priority,17,3,.aac
file_000864,banner_603.tiff,11664,image,4,urgent,excellent,11664,2025-10-27T21:20:49.405577,120.95999999999998,True,37500588.02595575,0.0003245484354051573,0,0,108.85709571927362,time_critical,21,0,.tiff
file_000865,asap_request_v9.pdf,8679,emergency,2,urgent,excellent,8679,2025-10-23T07:18:49.405772,134.39999999999998,True,53988490.66585167,0.0001628728870512263,0,0,167.09983972306063,"critical,deadline,time_critical",7,3,.pdf
file_000866,urgent_document.doc,2504745,emergency,4,immediate,critical,2097152,2025-11-02T20:10:49.405964,200.0,False,539060.1699515635,10.898926141010309,3,3,292.49865455132243,"critical,deadline,time_critical",20,6,.doc
file_000867,graphic_v6.jpeg,367324,image,2,flexible,poor,367324,2025-10-18T22:56:49.406166,59.90400000000001,True,2430432.054463581,0.14212467161268497,0,0,196.14094838356394,,22,5,.jpeg
file_000868,graphic_v1.bmp,7071110,image,2,background,fair,4194304,2025-11-11T22:58:49.406410,26.400000000000002,True,13258004.49683981,0.5476360698086208,0,0,88.1012462018033,,22,1,.bmp
file_000869,project_files.gz,65929507,archive,4,normal,excellent,1048576,2025-10-29T17:00:49.406617,24.0,True,38844414.21296918,1.6938333835116102,0,0,168.4314438482525,,17,2,.gz
file_000870,source_code_562.7z,3505,archive,5,normal,good,3505,2025-10-28T00:32:49.406820,33.599999999999994,True,20431199.45795999,0.0001572488328945296,0,0,281.84944198744734,high_priority,0,1,.7z
file_000871,training.mov,22456511,video,4,normal,fair,1048576,2025-10-18T13:03:49.407013,36.0,True,6694786.583583832,3.107337037070381,0,0,34.7268441450546,,13,5,.mov
file_000872,movie_v1.mov,712331971,video,2,flexible,poor,4194304,2025-10-27T19:35:49.407208,12.096,True,1671852.9268352021,465.46516696484036,0,0,231.13569250796954,,19,0,.mov
file_000873,document.pdf,868695,document,4,urgent,critical,868695,2025-10-28T01:49:49.407400,200.0,True,659045.0851880094,1.422900649549791,0,0,222.76012546847835,time_critical,1,1,.pdf
file_000874,photo_696_v3.bmp,24270,image,2,flexible,good,24270,2025-10-26T12:10:49.407598,46.080000000000005,True,17934681.393300425,0.0012613038137052404,0,0,276.66875691360974,,12,6,.bmp
file_000875,screenshot.jpeg,11079,image,5,urgent,fair,11079,2025-11-14T10:51:49.407788,141.11999999999998,True,9232063.60129474,0.001319924466402131,0,0,18.309007652131072,"high_priority,time_critical",10,4,.jpeg
file_000876,file.dat,737433,other,5,urgent,poor,737433,2025-10-29T23:35:49.407975,122.30399999999999,True,1592896.8376079327,0.44736402808854925,0,0,138.32172871017286,"high_priority,time_critical",23,2,.dat
file_000877,chart_v6.png,2622188,image,3,normal,good,1048576,2025-11-02T23:33:49.408169,66.0,True,21855564.865242247,0.11731933158623697,0,0,192.0897130271992,,23,6,.png
file_000878,archive_v3.zip,1134,archive,2,normal,excellent,1134,2025-11-12T12:40:49.408399,19.200000000000003,True,35431347.74560533,3.202622152159487e-05,0,0,287.55109644294095,,12,2,.zip
file_000879,meeting_v9.mp3,10112944,audio,2,normal,poor,8388608,2025-10-20T01:27:49.408607,57.20000000000001,True,1446672.8625652553,7.408953701305951,0,0,223.76344164615142,,1,0,.mp3
file_000880,thumbnail.tiff,1527621,image,4,urgent,excellent,1527621,2025-10-26T10:10:49.408819,110.88,True,42159707.94025665,0.038194804138927056,0,0,137.87164943656788,time_critical,10,6,.tiff
file_000881,bundle.zip,307393361,archive,1,normal,excellent,16777216,2025-10-20T15:56:49.409017,10.799999999999999,True,56249558.30142429,5.600081155765635,0,0,61.94363021036465,,15,0,.zip
file_000882,video_v8.mov,41358109,video,1,flexible,good,2097152,2025-10-21T01:00:49.409213,14.4,True,14085165.874868186,2.8878112745169457,0,0,142.67231933111503,,1,1,.mov
file_000883,presentation.doc,10005439,document,2,normal,good,10005439,2025-10-24T06:55:49.409404,70.4,True,18594253.186249513,0.5567477806787337,0,0,61.162768120949515,,6,4,.doc
file_000884,archive.gz,29201,archive,5,normal,excellent,29201,2025-11-14T12:10:49.409592,33.599999999999994,True,34774289.6207523,0.0008074901451494271,0,0,201.1293049915794,high_priority,12,4,.gz
file_000885,interview.aac,2968120,audio,5,urgent,critical,2968120,2025-10-22T14:04:49.409793,140.14000000000001,True,582882.3665886503,5.039547579963393,0,0,259.787032987547,"high_priority,time_critical",14,2,.aac
file_000886,photo.bmp,77220,image,3,flexible,good,77220,2025-10-28T06:08:49.409991,57.6,True,15565680.28786296,0.005066899333184468,0,0,97.48145784412061,,6,1,.bmp
file_000887,banner_595.gif,17980,image,2,normal,critical,17980,2025-10-25T20:58:49.410190,74.88000000000001,False,533718.0979617091,0.08870859662915927,1,1,18.334218327166152,,20,5,.gif
file_000888,report.rtf,20337377,document,3,background,fair,16777216,2025-11-03T17:55:49.410427,40.0,True,9693930.98467056,2.2057057803684894,0,0,121.32450269114337,,17,0,.rtf
file_000889,presentation_931.rtf,14739473,document,3,normal,poor,2097152,2025-11-15T19:45:49.410642,56.0,True,1765346.1540396628,8.662764802134289,0,0,290.6137596486547,,19,5,.rtf
file_000890,movie.flv,273888940,video,5,urgent,excellent,4194304,2025-11-08T02:33:49.410848,52.919999999999995,False,31430792.051954314,17.82034962365476,3,3,95.15466425734228,"high_priority,time_critical",2,5,.flv
file_000891,picture.jpeg,109405,image,1,flexible,critical,109405,2025-11-14T09:37:49.411057,44.928,True,522738.7081095464,0.19026054708616066,0,0,50.70201921452936,,9,4,.jpeg
file_000892,graphic.png,39819,image,4,urgent,poor,39819,2025-10-26T07:23:49.411252,157.248,True,2144353.8074623896,0.01952555202490353,0,0,60.121787330054296,time_critical,7,6,.png
file_000893,application.js,1394,code,5,normal,critical,1394,2025-10-27T19:55:49.411443,163.79999999999998,True,390414.57180343015,0.00351732134505226,0,0,161.72062891863703,high_priority,19,0,.js
file_000894,clip_444.webm,6841378,video,2,flexible,poor,4194304,2025-10-31T10:26:49.411641,27.456000000000007,True,1787016.3247200998,3.9866392897600806,0,0,108.08402282613939,,10,4,.webm
file_000895,picture.gif,133460,image,5,urgent,poor,133460,2025-10-28T06:39:49.411829,183.456,True,2599040.9885559026,0.04648895648231821,0,0,78.88290943500422,"high_priority,time_critical",6,1,.gif
file_000896,movie_v3.wmv,311408693,video,4,urgent,excellent,1048576,2025-10-21T11:34:49.412026,45.35999999999999,True,56271689.4354189,5.621911830533997,0,0,268.8547936104102,time_critical,11,1,.wmv
file_000897,banner.bmp,882491,image,3,flexible,poor,882491,2025-10-22T06:07:49.412217,74.88000000000001,False,2711149.5307163233,0.5602890568686402,3,3,193.28256326602306,,6,2,.bmp
file_000898,proposal.txt,180329,document,5,normal,poor,180329,2025-10-31T04:51:49.412455,174.71999999999997,True,2618736.3190432354,0.07215815908993771,0,0,232.22718867242827,high_priority,4,4,.txt
